LOWER COND TEMP AT INELT',LOWER COND TEMP AT OUTLET,UPPER COND TEMPE AT INELT,UPPER COND TEMPE AT OUTLET,BENZOL WASHER INLET GAS TEMP,BENZOL WASHER  OUTLET GAS TEMP,BENZOL WASHER  INLET OIL TEMP,BENZOL WASHER RESISTANCE,RICH OIL FLOW(M3/hr),RICH OIL INLET TEMP TO PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER INLET,RICH OIL OUTLET TEMP FROM  PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER OUTLET,PIPEHEATER MIDDLE TEMP,STEAM INLET TEMP TO PIPEHEATER,STEAM OUTLET TEMP FROM PIPEHEATER,COG FLOW TO PIPEHEATER,COG PRESSURE TO PIPEHEATER,STEAM FLOW TO REGENERATOR (T/hr),STEAM TEMP TO REGENERTOR ,DISTILLATION COLUMN TOP TEMP,DISTILLATION COLUMN BOTTOM TEMP,PRODUCTION (TON),PRODUCT TEMP,CRUDE BENZENE AT <75 C, BENZOL (BTX),Benzene ,Production ,Dispatch,yield  (Dry basis),QI,Moisture,Density ,Dry basis,wet basis ,Actual ,Dry basis,Consumer(from FMD),Flare(Flow meter),Tot Gas to Battry,SAP production,0,SAP production
30.05,32,22.15,25.38,28.85,33.89,28.85,3.05,64.09,150.5,0.26,181.1,0.13,395.4,149.24,341.01,334.8,1.65,2.31,341.01,94.4,169,25.74,35.5,1.28,88.75,79.18,90,120,0.029875618,2.1,1.8,1.18,3012.49,3273.62,1088016,361.1683358,95321,16779,174601,93,3.087147177,25
31.85,31.65,23.75,27.8,26.79,31.74,26.79,3.35,64.44,150.1,0.27,181.9,0.14,402.8,145.65,341.15,342.1,1.73,2.4,341.15,94,170.2,27.42,33.47,1.64,88.27,79.48,90,85,0.028725589,1.87,1.8,1.18,3133.095,3400.96,1095672,349.7091534,95990,22145,92745,93,2.968310887,26
31.65,31.38,23.36,27.58,29.05,33.75,29.05,3.3,64.77,150.51,0.27,181.57,0.14,400.02,143.7,335.71,341.77,1.62,2.32,335.71,94.45,170.07,27.07,37.11,1.69,88.17,79.15,90,420,0.029649113,2.49,2,1.18,3035.504,3305.28,1096992,361.3871041,89371,22375,29375,93,3.063741639,26
32.03,31.89,24,27.79,28.44,33.53,12.62,3.55,65.29,151.62,0.27,182.62,0.14,402.21,143.71,342.16,338.45,1.69,2.28,342.16,94.12,169.92,27.87,36.14,1.17,88.94,79.75,87.43333333,79.2,0,2.104137931,1.643333333,1.18,0,0,1035772.286,0,89621.46667,13515,220877.9643,86,2.876749773,24.21428571
32,31.37,23.95,27.33,28.4,32.77,12.57,3.44,65.29,152.46,0.27,183.77,0.14,399.49,146.72,347.8,344,1.84,2.37,347.8,94.27,172.6,27.78,35.76,1.18,88.86,78.75,2623,2376,0,61.02,49.3,35.4,84519.163,91791.69,29001624,9630.633026,2688644,405450,6184583,2408,80.54899365,678
31.75,31.12,23.87,27.62,28.13,32.7,12.87,3.64,65.42,152.69,0.27,183.12,0.14,398.08,145.54,345.37,345.44,2,2.37,345.37,94.31,172.28,27.6,34.99,1.16,89.47,79.6,90,20.85714286,0.028482644,2.028571429,1.6,1.18,3160.113857,3405.668571,1065013.714,337.0492602,85969.85714,11477.14286,237640.8571,80,2.531790566,24.28571429
31.74,31.26,24.61,26.94,27.57,31.47,12.7,3.49,65.18,150.89,0.27,181.77,0.14,397.31,146.2,347.11,342.85,1.98,2.37,347.11,94.39,171.04,26.89,35.63,1.14,89.6,80.56,77.14285714,112.8571429,0.029567435,2.021428571,1.557142857,1.18,2770.902714,3025.362857,971873.1429,352.947514,79341.28571,10428,208125.8571,80.71428571,3.015339757,25
31.68,30.71,25.31,26.91,27.72,32.4,27.72,3.49,64.97,148.91,0.27,179.67,0.14,351.8,147.53,353.25,338.55,2.41,2.25,353.25,94.38,168.77,24.77,35.46,1.55,89.45,80.12,91.85714286,77.85714286,0,2.132857143,1.628571429,1.18,3055.330286,3325.104286,1048433.143,343.0439041,95236.71429,15384.71429,222478.8571,90.71428571,2.966377424,22.14285714
31.7,30.12,22.54,26.12,27.41,33.5,27.41,3.2,64.9,151.1,0.27,152.19,0.14,397.98,170.56,357.08,339.94,2.6,2.43,357.08,94.25,171.31,26.62,34.94,1.25,89.36,79.67,90,149.1666667,0.028931224,2.216666667,1.9,1.18,3112.2495,3381.54,1087444,349.5825753,92861,16500.16667,159304.5,99,3.17919759,25.16666667
31.56,30.05,22.46,26.24,27.71,32.53,26.53,4.44,64.68,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,0,0,88.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0.034876367,2.16,1.6,1.17,2580.544,2800.29,850896,329.7351256,73065,12210,14168,90,3.487636715,24
31.41,29.21,21.72,26,27.91,32.68,27.91,7.73,64.73,151.04,0.27,182.54,0.14,404.57,145.86,332.14,524.03,1.37,2.36,332.14,94.55,171.27,27.57,35.43,0.72,88.29,76.71,90,0,0.03250103,2.54,1.5,1.17,2769.143,3015.3,972096,351.0457929,65930,22288,83901,90,3.25010301,24
31.28,29.1,22.2,26.32,27.35,32,27.35,7.73,64.75,147.34,0.27,181.28,0.14,404.05,144.02,333.4,323.86,2,2.34,333.4,94.33,169.44,26.65,34.37,0.83,88.54,77.84,90,0,0.032815995,2,1.4,1.17,2742.565,3008.62,974568,355.3490984,83759,11741,140976,100,3.646221694,22
31.42,29.15,21.94,25.58,27.55,32.35,27.55,3.24,64.81,149.54,0.27,180.58,0.14,394.56,143.3,338.78,355.93,2.71,2.39,338.78,94.18,168.37,25.94,35.23,1.09,86.93,78.12,0,0,0,2.04,1.6,1.17,2963.778,3248.52,956184,322.6233544,76652,17081,17924,90,3.036664689,21
31.81,31.33,23.1,26.44,27.76,32.97,27.76,3.33,63.98,148.11,0.27,178.99,0.14,397.19,145.8,337.48,337.8,1.93,2.31,337.48,92.67,166.53,25.95,34.86,1.46,88.49,78.85,90,0,0.029675616,1.88,1.4,1.17,3032.793,3323.66,1014048,334.3610988,74291,21293,25019,85,2.802697052,24
32.41,30.27,23.87,26.94,29.82,33.79,29.82,3.45,64.87,149.65,0.27,180.28,0.14,396.27,186.37,346.08,337.57,3.37,2.42,346.08,94.53,169.42,27.15,37.38,1.12,86.8,78.11,90,0,0.029269235,2.82,1.6,1.17,3074.901,3377.54,1081968,351.8708407,77653,23171,25135,85,2.76431664,23
31.66,31.04,22.41,24.62,29.35,33.69,29.35,3.74,64.89,151.32,0.27,181.69,0.14,397.86,145.27,335.19,346.09,3.73,2.45,335.19,95.05,170.54,27.16,38.94,1.18,88.39,77.51,90,0,0.029416216,2.26,1.4,1.17,3059.537,3357.23,1095168,357.9522,76698,26155,34033,85,2.778198139,0
31.83,30.39,22.87,26.12,28.7,32.92,28.7,3.63,64.92,150.56,0.27,180.23,0.14,398.11,140.71,338.21,345.23,3.39,2.46,338.21,95,170.37,26.54,37.79,1.22,88.15,77.41,90,0,0.029077704,2.19,1.4,1.17,3095.155,3426.67,1089072,351.863477,73819,24400,34760,85,2.746227572,0
31.76,30.52,22,26.08,28.3,33.25,28.3,3.42,64.99,149.7,0.27,180.37,0.14,397.94,139.21,342.56,341.04,3.04,2.49,342.56,94.16,169.13,27.58,38.56,1.08,88.24,77.8,90,0,0,2.13,3.2,1.17,3136.772,3447.24,1115232,355.5349257,75829,27100,41214,85,2.709792105,4
31.61,30.15,21.04,25.41,27.45,33.36,27.45,3.52,65.3,149.67,0.27,180.71,0.14,400.9,140.41,344.67,343.26,3.29,2.4,344.67,93.86,169.12,27.78,37.13,1.2,88.49,77.55,90,0,0.028500106,2.04,2.6,1.17,3157.883,3472.68,1102824,349.228898,83551,26479,43638,85,2.691676671,25
31.27,29.5,20.66,25.33,28.45,32.85,28.45,3.48,64.97,148.66,0.27,179.4,0.14,394.67,140.47,349.63,341.93,3.41,2.39,349.63,94.05,168.06,27.08,36.32,1.25,88.17,77.09,90,30,0.030220326,2.71,2.8,1.17,2978.128,3278.68,1095120,367.7209307,86278,22150,38170,85,2.854141931,25
32.25,30.39,21.2,25.79,29.13,32.63,29.13,3.44,65.12,147.63,0.27,181.63,0.14,398.6,141.83,359.18,344.6,3.29,2.9,359.18,94.62,169.18,26.98,35.18,1.27,88.18,77.53,90,110,0.029121869,2.19,1.6,1.17,3090.461,3399.5,1085256,351.1631436,78037,19888,40103,85,2.750398727,25
32.75,31.66,24.72,27.89,28.79,32.91,28.79,2.64,65.12,140.91,0.27,170.14,0.13,374.58,140.68,329.29,319.84,3.43,1.9,329.29,92.36,159.69,20.87,35.21,1.3,88.36,78.59,90,170,0.028165012,2.36,1.4,1.17,3195.454,3496.09,1091832,341.6829033,87278,17984,40932,85,2.660028904,25
32.2,31.25,24.12,27.58,29.92,32.45,29.92,3.56,65.24,149.46,0.27,180.68,0.13,405.73,148.5,336.64,340.97,1.93,2.36,336.64,93.54,168.71,27.06,37.54,1.25,88.27,78.22,90,520,0.028233921,2.45,3.6,1.18,3187.655,3480.69,1096248,343.904218,86241,16744,43292,85,2.666537,25
30.95,29.08,21.09,24.16,27.79,31.66,27.79,3.52,65.29,153.39,0.27,184.29,0.14,393.5,146.2,349.46,333.2,2.56,2.39,349.46,93.9,174,27.07,33,1.31,88.34,78.34,0,50,0,2,3.6,1.18,3181.275,3489.11,1104168,347.0834807,84890,21201,43335,85,2.6718847,25
31.37,29.29,21,24.45,28.1,32.04,28.1,3.74,65.31,151.1,0.27,181.92,0.14,383.6,144.54,352.24,336.96,2.6,2.37,352.24,94.55,171.2,27.51,34.78,1.17,88.46,78.33,90,120,0.028177516,2,2,1.18,3194.036,3471.84,1098072,343.7882353,91373,19519,45288,85,2.66120983,22
31.66,29.6,20.83,24.95,28.88,33.08,28.88,3.55,65.22,150.91,0.27,182.3,0.14,385.25,145.5,351.4,335.1,2.59,2.38,351.4,94.32,171.32,26.63,34.18,1.13,88.55,78.38,90,60,0.028376791,3.41,2,1.18,3171.606,3488.33,1098072,346.2195493,90751,18038,47748,85,2.680030243,22
31.16,28.91,20.45,25.08,28.49,32.58,28.49,3.78,65.22,149.41,0.27,179.93,0.14,380.32,146.2,355.36,336.97,2.66,2.39,355.36,94.29,169.31,26.63,34.15,1.18,88.85,78.27,90,80,0.029985197,2.87,2,1.18,3001.481,3271.67,1093536,364.3321414,89368,17926,39559,85,2.831935301,22
31.45,29.31,21.04,25.08,28.59,32.91,28.59,3.78,65.21,150.23,0.27,180.22,0.14,378.11,144.5,353.29,336.11,2.6,2.39,353.29,94.28,169.01,26.97,34.18,1.35,88.65,77.95,90,30,0.032005553,2.48,1.6,1.18,2812.012,3057.75,1071312,380.9770371,88638,17549,25284,85,3.022746702,22
32.25,30.45,20.58,26.29,30.03,33.33,30.03,3.91,65.02,150.48,0.27,181.21,0.14,374.18,150,352.46,231.11,2.93,2.39,352.46,94.26,170.36,28.04,36.16,1.13,88.33,78.17,0,120,0,2.14,4,1.18,2348.816,2548.89,1006968,428.7130197,93567,8835,24943,85,3.618844558,22
31.59,29.63,20.61,25.95,29.29,33.21,29.29,3.8,64.42,150.22,0.28,181.28,0.14,375.15,147.21,349.7,329.91,3.15,2.41,349.7,94.28,170.52,27.41,37.03,1.17,88.08,78.16,90,80,0,1.88,1.4,1.18,2424.918,2645.37,788232,325.0551153,91336,66838,23345,85,3.505273168,22
31.83,30.04,20.04,25.45,28.7,2.76,28.7,3.75,64.88,149.67,0.29,180.7,0.14,376.39,146.75,300,333.61,3.18,2.4,300,94.26,169.77,27.51,37,1.24,88.21,77.96,90,110,0.033973084,1.77,1.6,1.18,2649.156,2936.57,907896,342.7114145,83090,14917,26199,85,3.208569069,22
30.95,28.91,20.25,25.2,28.04,32.33,28.04,3.87,64.97,148.49,0.28,179.29,0.14,377.42,144.54,348.43,336.97,3.13,2.39,348.43,94.24,169.34,27.07,36.42,1.4,88.24,78.13,90,135,0.037020081,1.54,1.4,1.18,2431.113,2663.12,907896,373.4487044,84320,14269,135689,85,3.496340976,22
31.5,29.33,19.83,26.33,28.78,32.05,28.78,2.89,58.2,136.74,0.26,165.89,0.13,354.05,143.87,302.59,295.74,2.72,1.83,302.59,88.9,155.97,17.68,33.05,1.26,88.05,77.62,90,60,0.033810398,1.78,1.8,1.18,2661.903,2931.7,861048,323.4708402,74993,8274,196455,85,3.19320426,23
31.29,29.33,20.7,28.66,28.85,32.66,28.85,3.59,65.01,149.62,0.27,181.48,0.14,402.92,143.62,329.25,333.8,3.66,2.38,329.25,93.83,169.37,26.89,36.81,1.39,88.17,78.32,90,60,0.033160836,1.84,1.6,1.18,2714.045,2976.15,945720,348.4540603,85339,7538,216645,85,3.131856694,22
31.91,30.08,20.33,26.79,29.22,32.79,29.22,3.6,65.02,150.98,0.27,182.01,0.14,400.4,146,335.2,332.2,3.84,2.41,335.2,93.77,170.96,26.71,32.47,1.36,88.61,79.02,0,255,0,1.56,1.4,1.18,2964.792,3220.82,1006704,339.5529939,99458,6656,218482,80,2.698334318,22
31.83,29.66,20.33,25.7,28.94,32.29,28.94,3.59,64.83,149.6,0.27,181.1,0.14,400.8,145.83,331.6,330.8,3.93,2.39,331.6,93.9,169.9,26.71,36.9,1.26,88.26,78.56,90,355,0.029517323,1.76,2.2,1.18,3049.057,3332.43,1060728,347.887232,94827,6038,227533,80,2.623762035,22
31.87,29.79,20.62,26.08,29.66,33.41,29.66,3.51,65.02,149.4,0.27,180.31,0.14,404.1,145.91,349.9,336.2,2.21,2.39,349.9,94.1,169.5,26.35,36.9,1.24,88.14,78.31,90,0,0.029484561,2,6,1.18,3052.445,3328.92,1063008,348.2480438,92141,8701,232783,75,2.457046728,22
31.54,29.95,19.62,25.62,28.99,32.83,28.99,3.15,65.03,150.01,0.27,180.79,0.14,406.75,146.5,353.4,340.9,2.38,2.41,353.4,94.36,170.17,26.09,36.7,1.21,88.35,78.37,90,30,0.028938255,2,5.8,1.165,3110.07,3394,1066968,343.0688055,93145,8632,231130,75,2.411521284,22
31.41,29.66,20.29,25.62,28.75,32.75,28.75,3.48,64.72,150.67,0.27,181.78,0.14,408.51,149.16,355.48,341.18,2.35,2.38,355.48,94.22,171.06,26.35,37.02,1.15,88.6,78.52,90,405,0.028748024,1.71,1.6,1.175,3130.65,3404.77,1081968,345.6049063,103065,7218,233289,75,2.395668631,22
31.66,29.79,19.79,26.33,28.98,33.35,12.95,3.51,64.12,150.62,0.27,180.98,0.14,406.5,146.29,356.2,341.7,2.35,2.39,356.2,94.21,171.06,26.09,37.03,1.16,88.27,78.52,90,0,0.028645762,2,4.4,1.17,3141.826,3402.9,1074456,341.9845657,97500,10960,236253,0,0,9
31.87,30.04,19.95,26.2,29.29,33.16,12.94,3.62,64.75,149.88,0.27,180.73,0.14,407.33,147.5,351.95,347.66,2.73,2.36,351.95,94.76,170.12,25.56,37.25,1.12,87.93,78.38,78.38709677,92.58064516,0,2.145483871,2.306451613,1.17483871,0,0,1022638.286,0,85060.70968,17799.77419,75948.32143,85.35714286,2.951631408,20.67857143
31.85,30.3,19.91,26.62,29.49,32.96,13.06,3.74,64.8,149.91,0.27,180.7,0.14,409.37,147.83,348.43,338.57,2.71,2.36,348.43,94.69,170.85,25.39,37.43,1.09,88.08,78.42,2430,2870,0,66.51,71.5,36.42,81721.424,89495.38,28633872,9823.977875,2636882,551793,2126553,2390,82.64567943,579
31.58,29.87,20.25,26.79,29.01,32.5,12.82,3.59,65.04,148.6,0.27,179.2,0.14,408.4,147.5,348.32,343.61,2.97,2.35,348.32,94.8,168.72,25.39,37.6,0.94,88.47,78.83,77.14285714,12.85714286,0.026936351,2.242857143,1.5,1.17,2889.037286,3161.594286,992132.5714,343.2767873,75435.42857,19134.14286,48736.57143,89.28571429,3.10940542,19.71428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,118.5714286,0,2.295714286,2.371428571,1.171428571,3120.215429,3428.792857,1096512,351.5854995,81576.14286,22106.42857,40301.28571,85,2.725543273,18.42857143
31.7,29.94,21.01,25.97,28.86,31.81,27.66,3.55,64.74,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39,0,0,0,0,64.28571429,77.14285714,0,2.397142857,2.371428571,1.18,2876.306286,3138.994286,1037194.286,362.309797,89989,24272.28571,35643.14286,85,2.998846358,22.42857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.14285714,139.2857143,0.02813804,1.75,2.285714286,1.18,2788.930143,3055.672857,964714.2857,346.253327,87738.28571,9484.714286,179112.2857,82.14285714,2.972730583,22.14285714
31.83,30.32,22.01,25.76,28.74,33.21,28.74,3.53,65.01,149.6,0.27,180.62,0.14,397.76,147.75,345.07,342.82,3.36,2.5,345.07,94.47,169.4,27.18,37.33,1.19,88.06,77.57,90,0,0.02847484,0,0,0,3160.685,3431.98,1052232,332.9126439,93441,10097,229849,85,2.689290454,25
31.77,30.19,21.91,25.8,28.52,32.56,28.52,3.41,65.19,148.69,0.27,179.82,0.14,393.08,143.23,345.87,337.25,2.93,2.39,345.87,93.84,168.57,26.34,35.59,1.25,88.32,77.95,90,20,0.02862031,0,1.4,1.175,3144.62,3412.74,1065216,338.74236,91705,11184,236268,85,2.703029301,25
31.56,29.55,20.5,25.43,28.86,28.6,28.86,3.78,64.99,149.92,0.28,180.7,0.14,378.12,146.39,344.38,319.97,2.89,2.39,344.38,94.28,169.95,27.18,35.59,1.23,88.42,78.15,90,90,0.028613959,0,1.6,1.175,3145.318,3437.96,1060752,337.2479349,87781,14760,234241,80,2.543463014,23
31.62,29.69,20.25,26.4,29.03,32.68,29.03,3.4,63.98,148.15,0.27,179.05,0.14,396.79,145.84,336.77,330.12,3.01,2.31,336.77,93.3,168.13,25.25,35.69,1.27,88.31,78.39,90,0,0.028420933,0,0,0,3166.68,3447.81,1078128,340.4600402,97079,8130,240888,80,2.526305152,23
31.29,29.62,21.8,25.59,29.09,32.5,29.09,3.8,64.78,146.89,0.27,178.08,0.14,411.6,145,347.22,338.75,2.96,2.37,347.22,94.29,167.04,25.82,37.13,1.1,88.47,78.51,90,0,0.028363224,1.74,2,1.17,3173.123,3478.06,1090224,343.5807562,96666,9611,236160,80,2.521175511,24
31.41,29.2,20.12,26.33,28.4,32.25,28.4,3.76,64.93,146.23,0.27,179.24,0.14,408.3,146.18,339.61,344.6,2.31,2.36,339.61,94.21,168.27,25.91,37.82,1.11,88.85,79.19,90,0,0.029022456,1.28,0,1.06,3101.047,3387.02,1081800,348.8499207,96400,10172,236182,80,2.579773863,24
31.85,29.75,20.4,26.7,28.6,32.6,28.6,3.9,64.77,145.2,0.27,179.77,0.14,404.21,147.6,335.42,349.1,2.62,2.31,335.42,93.99,167.93,25.82,36.21,1.11,88.91,79.57,90,0,0.02858929,1.29,0,1.14,3148.032,3434.51,1087032,345.3052574,91275,8474,229065,78,2.477738473,24
31.75,29.8,20,25.98,28.3,31.85,28.3,3.8,64.91,147.22,0.27,179.81,0.14,412.6,144.77,344.8,341.4,2.41,2.29,344.8,94.26,168.2,26.09,35.42,1.24,89.12,79.99,90,0,0.028509631,1.54,1.6,1.14,3156.828,3443.3,1097520,347.6654414,92095,14173,227014,78,2.470834648,24
31.8,29.55,20.02,26.7,28.83,32.65,28.83,3.52,64.64,149.5,0.27,181.4,0.14,406.3,147.85,334.7,340.4,2.59,2.4,334.7,94.52,170.26,25.46,37.17,1.2,88.91,79.98,90,0,0,1.45,1.4,1.17,2890.233,3146.79,1086984,376.0887098,81271,14463,227314,78,2.698744357,24
31.55,29.75,20.56,26.71,28.5,31.85,28.5,3.48,64.59,148.9,0.27,180.2,0.14,397.7,147.77,341.9,344.3,2.07,2.41,341.9,94.7,169.59,25.82,36.63,1.03,89.1,79.53,0,0,0,1.38,1.5,1.17,3002.148,3268.69,1086984,362.0687588,75416,14326,214081,78,2.598139732,24
31.86,29.73,20.61,26.58,28.99,32.56,28.99,3.58,64.64,148.6,0.27,181.4,0.14,396.5,147.21,347.2,346,2.29,2.4,347.2,94.76,174.43,26.27,36.57,1.09,88.84,79.56,90,0,0.02957319,1.42,1.4,1.17,3043.297,3325.77,1042656,342.6073761,79848,12640,218813,78,2.563009788,25
31.91,30.03,19.91,26.87,29.53,32.76,29.53,2.64,64.8,150.1,0.27,181.4,0.14,395.6,146.12,346.9,348,2.43,2.4,346.9,94.75,170.81,25.74,37.79,1.04,88.79,79.61,90,0,0.029645807,1.28,1.6,1.17,3035.842468,3317.7,1035432,341.0690808,78038,12742,216714,78,2.569303277,25
31.58,29.48,20.04,26.37,28.73,32.69,28.73,3.53,64.43,146.8,0.27,178.8,0.14,395.9,145.75,346.2,345.6,2.56,2.38,346.2,93.94,167.57,25.38,37.26,1.06,88.11,78.89,90,35,0.028902913,1.24,1.5,1.17,3113.873,3395.02,1065072,342.0409246,74580,13946,193670,80,2.56914781,25
32.8,30.9,19.51,27.6,29.27,32.25,29.27,2.06,64.42,133.6,0.27,161.3,0.13,354.7,146.75,296.01,288.5,2.6,1.53,296.01,92.14,89.3,12.03,32.43,1.33,87.78,78.67,90,0,0.028857938,2.47,1.6,1.17,3118.726,3403.21,1072848,344.0020059,68377,27252,0,80,2.56515,23
31.71,30.12,19.71,26.9,29.24,32.15,29.24,3.71,64.83,147.39,0.27,178.61,0.13,412,144.08,337.3,340,2.82,2.37,337.3,94.45,166.78,24.5,37.57,1.22,87.81,78.54,90,30,0.029386709,1.46,1.5,1.17,3062.609,3332.65,1094928,357.5147856,67208,28750,0,80,2.612151927,0
30.87,28.7,20.7,26.04,28.21,32.87,28.21,3.54,65.09,143.4,0.27,178.19,0.14,409.05,144.79,336.42,339.2,2.33,2.34,336.42,94.28,167.12,23.89,36.82,1.15,88.4,78.67,90,415,0.028854727,1.62,1.5,1.17,3119.073,3429.49,1073376,344.1330164,66600,27336,7066,80,2.564864625,0
31.66,29.33,20.04,26.41,28.86,32.54,28.86,3.67,65.04,150.83,0.27,182.67,0.14,415.11,154.75,345.29,340.02,2.06,2.35,345.29,93.84,171.36,26.01,37.07,1.14,88.22,78.51,90,90,0.028970635,1.52,1.4,1.17,3106.594,3405.75,1069512,344.271572,69583,23144,118336,80,2.575167531,0
30.98,29.23,20.18,25.99,29.42,32.45,29.42,3.57,64.79,149.6,0.27,180.95,0.14,410.53,153.28,340.4,336.73,2.1,2.28,340.4,94.19,167.77,25.12,37.6,0.95,88.34,78.75,90,140,0.031522947,2.2,1.4,1.17,2855.063,3115.23,1053048,368.8352937,78595,13774,198822,80,2.802039745,10
31.79,29.5,20.12,27.41,29.26,32.83,29.26,3.63,64.92,149.22,0.29,180.56,0.14,411.78,151.37,340.3,339.2,2.17,2.4,340.3,94.37,169.69,25.21,37.62,1.01,88.52,78.84,90,80,0.047101307,1.84,1.6,1.17,1910.775,2107.14,665616,348.3487067,71405,6369,94525,80,4.18678285,25
31.7,29.83,19.79,27.29,29.4,33.02,29.4,3.62,64.96,148.67,0.29,179.86,0.14,410.24,144.41,336.99,343.9,2.33,2.41,336.99,94.47,169,25.31,37.7,1.27,88.32,78.58,90,0,0.03971979,1.79,1.6,1.17,2265.873,2499.45,865440,381.9455018,70067,13246,137524,80,3.530648011,21
31.62,30,20.12,27.25,29.3,32.95,29.3,3.64,64.84,148.9,0.28,180.38,0.14,408.5,156.2,337.8,344.4,2.37,2.41,337.8,94.49,169.42,25.21,32.77,1.2,88.32,78.8,90,120,0,2.78,1.8,1.17,2662.703,2935.15,912360,342.6442979,71516,8363,166242,80,3.004465763,24
31.75,30.08,20.04,26.95,28.95,32.66,28.95,3.38,65.23,148.31,0.27,180.04,0.14,406.91,157.58,339.25,344.4,2,2.39,339.25,94.08,168.8,25.39,37.61,1.33,88.39,79.01,90,0,0.032955251,2.38,1.6,1.17,2730.976,3016.31,966312,353.8339407,74572,8639,158995,80,2.929355659,24
31.33,29.41,20.12,26.41,28.99,32.54,28.99,3.86,65.12,148.79,0.27,180.59,0.14,409.49,145.16,337.19,352.91,1.67,2.33,337.19,93.83,169.3,24.94,37.81,1.36,88.24,78.73,0,90,0,1.77,1.5,1.17,2824.835,3105.46,972264,344.1843506,76295,10751,165173,80,2.832023817,24
32,29.91,19.91,26.91,29.25,32.5,29.25,3.59,65.05,147.34,0.27,179.28,0.14,408.94,141.62,335.52,353.06,1.75,2.34,335.52,94.05,167.57,25.75,37.52,1.17,88.24,78.71,90,305,0.034802905,1.89,2.8,1.17,2585.991,2849.9,920520,355.9641159,71943,7415,151132,75,2.900242112,27
31,29.83,19.75,26.95,28.96,32.2,28.96,4.36,64.96,146.97,0.27,179.3,0.14,412.57,146.12,337.68,355.6,1.85,2.33,337.68,93.97,167.19,25.92,37.26,1.26,88.52,79.33,90,340,0.033385959,1.59,1.6,1.17,2695.744,2983.06,931704,345.6203556,74561,12903,160778,70,2.596685739,26
30.54,29.2,20.08,26.83,28.49,32.2,28.49,3.37,64.98,148.19,0.28,180.74,0.14,414.33,141.87,334.83,354.82,.1.83,2.3,334.83,94.15,168.69,26,37.22,1.12,88.6,79.11,90,210,0.036598131,1.68,1.6,1.17,2459.142,2722.56,905904,368.382143,75423,8153,165522,70,2.846521266,27
31.87,29.87,19.66,27.66,29.59,32.87,29.59,3.66,65.18,149.39,0.28,181.54,0.14,412.92,150.21,344.44,354.04,1.86,2.36,344.44,94.33,170.06,25.73,38.56,1.29,88.63,79.34,90,0,0.0333563,2,5.6,1.17,2698.141,2997.82,947808,351.2818641,74798,10462,181089,75,2.779691647,25
31.83,29.83,19.58,27.33,29.21,32.54,29.21,3.78,65.18,148.26,0.28,180.46,0.14,413.65,148.37,325.9,354.32,1.85,2.32,325.9,94.23,168.89,25.83,36.93,1.1,88.67,79.49,90,85,0.031916806,2,3.2,1.17,2819.831,3132.11,962208,341.2289602,79470,9372,179460,75,2.659733863,25
31.87,30,19.87,27.87,29.43,32.58,29.43,3.78,65.47,148.42,0.28,180.35,0.14,414.6,152,336.03,352.9,1.89,2.37,336.03,94.59,168.88,25.21,37.28,1.25,88.72,79.89,0,360,0,1.79,2.2,1.16,2918.996,3247.91,973200,333.4023068,83982,9122,175376,75,2.569376594,26
31.29,29.25,19.95,27.45,28.91,32.98,13.04,3.69,65.28,149.19,0.28,180.85,0.14,410.24,152.37,334.94,347.85,1.88,2.45,334.94,94.74,169.86,25.39,37.21,1.25,88.75,79.81,90,95,0.030329684,2.27,2,1.17,2967.39,3259.69,1040520,350.6515827,81080,15793,189252,77,2.594872935,32
31.75,29.66,19.75,27,28.32,32.58,12.9,3.48,65.32,149.53,0.28,181.31,0.14,407.65,151.37,338.39,347.07,1.94,2.47,338.39,94.83,170.33,25.3,37.25,1.14,88.76,79.92,81,83.5,0,1.756538462,1.865384615,1.163928571,2902.806282,3182.341333,1011920,0,79702.33333,13185.4,172318.6786,78.67857143,2.746267141,21.28571429
31.29,29.12,19.41,26.91,28.85,32.2,11.64,3.21,65.14,148.42,0.28,179.7,0.14,395.41,151.74,342.07,342.88,1.68,2.46,342.07,94.93,168.98,24.68,36.83,1.13,88.84,80.13,2430,2505,0,45.67,48.5,32.59,87084.18847,95470.24,30357600,10474.884,2391070,395562,5189551,2355,82.05972947,654
31.2,29.25,20,26.25,28.46,32,11.99,3.29,64.99,145.64,0.28,177.03,0.14,393.08,148.12,352.95,347.62,1.69,2.46,352.95,93.92,169.27,24.33,37.72,0.97,88.71,80.34,90,27.5,0.028532511,0,1.5,1.175,3154.32575,3432.6225,1064082,337.3407447,92501.5,11042.75,235311.5,82.5,2.61552198,24
